"area","station_no","station_type","station_name","address","elevation","observation_begin","note1","note2","katakana","prec_no","block_no","pref_code","lon","lat"
"大阪",62131,"四","熊取","泉南郡熊取町朝代西",68,"#昭52.3.4",,,"クマトリ","62","0606","27",135.35,34.385
"兵庫",63016,"四","香住","美方郡香美町香住区森",5,"#昭51.4.1","63900",,"カスミ","63","0607","28",134.626666666667,35.625
"兵庫",63032,"雨","温泉","美方郡新温泉町桐岡字穴町",233,"平18.12.5",,,"オンセン","63","0608","28",134.48,35.5283333333333
"兵庫",63051,"官","豊岡","豊岡市桜町　豊岡特別地域気象観測所",3,"#昭50.3.29","63905",,"トヨオカ","63","47747","28",134.821666666667,35.535
"兵庫",63071,"四","兎和野高原","美方郡香美町村岡区宿字菟臥野",540,"平17.12.14","63911",,"ウワノコウゲン","63","0977","28",134.583333333333,35.4316666666667
"兵庫",63111,"雨","大屋","養父市大屋町山路",150,"昭50.5.2",,,"オオヤ","63","0967","28",134.665,35.3316666666667
"兵庫",63116,"雨","八鹿","養父市八鹿町高柳字篠尾",183,"平17.7.4",,,"ヨウカ","63","0611","28",134.74,35.3983333333333
"兵庫",63121,"四","和田山","朝来市和田山町枚田",80,"#昭52.12.20","63915",,"ワダヤマ","63","0612","28",134.848333333333,35.3233333333333
"兵庫",63201,"四","生野","朝来市生野町口銀谷",320,"#昭53.11.13",,,"イクノ","63","0613","28",134.791666666667,35.1666666666667
"兵庫",63216,"四","柏原","丹波市柏原町柏原",98,"#昭53.12.20",,,"カイバラ","63","0614","28",135.065,35.1366666666667
"兵庫",63241,"雨","佐用","佐用郡佐用町円応寺",120,"昭51.12.20",,,"サヨウ","63","0617","28",134.368333333333,35.0166666666667
"兵庫",63251,"四","一宮","宍粟市一宮町東市場",195,"#昭53.11.13",,,"イチノミヤ","63","0615","28",134.585,35.0966666666667
"兵庫",63321,"四","福崎","神崎郡福崎町福崎新",72,"(昭50.5.2)昭52.12.19",,,"フクサキ","63","0968","28",134.748333333333,34.95
"兵庫",63331,"四","西脇","西脇市上比延町",72,"(昭50.5.1)昭53.12.21",,,"ニシワキ","63","0956","28",134.996666666667,34.9983333333333
"兵庫",63346,"雨","後川","丹波篠山市後川上",330,"#",,,"シツカワ","63","0618","28",135.293333333333,35.025
"兵庫",63366,"四","上郡","赤穂郡上郡町与井",20,"昭53.12.26",,,"カミゴオリ","63","0619","28",134.373333333333,34.8583333333333
"兵庫",63383,"官","姫路","姫路市神子岡前　姫路特別地域気象観測所",38,"平20.11.21",,,"ヒメジ","63","47769","28",134.67,34.8383333333333
"兵庫",63411,"四","三田","三田市下深田",150,"(昭50.5.2)昭53.12.20",,,"サンダ","63","0969","28",135.211666666667,34.895
"兵庫",63461,"四","三木","三木市志染町広野",145,"昭52.12.19",,,"ミキ","63","1227","28",135.013333333333,34.7766666666667
"兵庫",63477,"雨","西宮","西宮市奥畑",38,"平.18.3.6",,,"ニシノミヤ","63","1588","28",135.335,34.75
"兵庫",63491,"四","家島","姫路市家島町真浦字御室寺",88,"昭53.12.25",,,"イエシマ","63","0624","28",134.526666666667,34.6716666666667
"兵庫",63496,"四","明石","明石市二見町南二見",3,"平4.3.23",,,"アカシ","63","0625","28",134.876666666667,34.6866666666667
"兵庫",63517,"官","神戸空港","神戸市中央区神戸空港　神戸航空気象観測所",5,"平18.2.16",,"日照・湿度・気圧を除く","コウベクウコウ","63","1587","28",135.223333333333,34.6316666666667
"兵庫",63518,"官","神戸","神戸市中央区脇浜海岸通　神戸地方気象台",5,"平19.3.28","63950","気温、雨","コウベ","63","47770","28",135.211666666667,34.6966666666667
"兵庫",63518,"官","神戸","神戸市中央区港島",3,"平19.3.28",,"風、日照","コウベ","63","47770","28",135.22,34.6816666666667
"兵庫",63551,"四","郡家","淡路市多賀",5,"(昭50.5.2)昭53.12.22",,,"グンゲ","63","0970","28",134.848333333333,34.4666666666667
"兵庫",63571,"官","洲本","洲本市木戸　洲本特別地域気象観測所",69,"平29.11.30",,,"スモト","63","47776","28",134.848333333333,34.31
"兵庫",63588,"四","南淡","南あわじ市阿万塩屋町",5,"平16.1.30",,,"ナンダン","63","1337","28",134.72,34.2183333333333
"奈良",64036,"官","奈良","奈良市東紀寺町　奈良地方気象台",102,"#昭50.3.19","64900","気温、雨","ナラ","64","47780","29",135.836666666667,34.6733333333333
"奈良",64036,"官","奈良","奈良市西紀寺町",90,"#昭50.3.19",,"風、日照","ナラ","64","47780","29",135.831666666667,34.6733333333333
"奈良",64041,"四","針","奈良市都祁友田町",468,"#昭53.12.22",,,"ハリ","64","0630","29",135.951666666667,34.605
"奈良",64056,"雨","田原本","磯城郡田原本町",50,"#",,,"タワラモト","64","0631","29",135.785,34.555
"奈良",64076,"雨","曽爾","宇陀郡曽爾村太良路",610,"#",,,"ソニ","64","0632","29",136.158333333333,34.5216666666667
"奈良",64091,"雨","葛城","葛城市寺口",141,"昭56.8.24",,,"カツラギ","64","1376","29",135.703333333333,34.4883333333333
"奈良",64101,"四","大宇陀","宇陀市大宇陀下竹",349,"#昭53.12.22",,,"オオウダ","64","0633","29",135.931666666667,34.4883333333333
"奈良",64127,"四","五條","五條市三在町",190,"平17.12.19",,,"ゴジョウ","64","0635","29",135.73,34.38
"奈良",64136,"雨","吉野","吉野郡吉野町宮滝",188,"平3.1.16",,,"ヨシノ","64","1439","29",135.9,34.3783333333333
"奈良",64161,"雨","天川","吉野郡天川村大字洞川",840,"平22.3.25",,,"テンカワ","64","1619","29",135.883333333333,34.27
"奈良",64206,"四","上北山","吉野郡上北山村小橡",334,"(昭50.5.1)昭53.12.26",,,"カミキタヤマ","64","0957","29",136.005,34.1366666666667
"奈良",64227,"四","風屋","吉野郡十津川村風屋",301,"昭52.12.20",,,"カゼヤ","64","1228","29",135.786666666667,34.045
"奈良",64236,"雨","下北山","吉野郡下北山村佐田",249,"平26.7.31",,,"シモキタヤマ","64","1649","29",135.966666666667,34.0033333333333
"奈良",64262,"雨","葛川","吉野郡十津川村大字東中",396,"令3.1.20",,,"クズカワ","64","1669","29",135.856666666667,33.9533333333333
"和歌山",65021,"雨","葛城山","紀の川市切畑",840,"#",,,"カツラギサン","65","0642","30",135.436666666667,34.3466666666667
"和歌山",65026,"四","かつらぎ","伊都郡かつらぎ町妙寺",142,"昭54.1.8",,,"カツラギ","65","1342","30",135.528333333333,34.31
"和歌山",65036,"四","友ケ島","和歌山市加太苫ケ沖島",44,"平10.3.18",,,"トモガシマ","65","1457","30",134.998333333333,34.28
"和歌山",65042,"官","和歌山","和歌山市男野芝丁　和歌山地方気象台",14,"平5.12.1","65900","気温、雨","ワカヤマ","65","47777","30",135.163333333333,34.2283333333333
"和歌山",65042,"官","和歌山","和歌山市男野芝丁",14,"平5.12.1",,"風、日照","ワカヤマ","65","47777","30",135.163333333333,34.2283333333333
"和歌山",65061,"四","高野山","伊都郡高野町高野山",801,"#昭54.1.8",,,"コウヤサン","65","0645","30",135.59,34.2216666666667
"和歌山",65106,"雨","湯浅","有田郡湯浅町湯浅",8,"昭50.5.8",,,"ユアサ","65","0978","30",135.181666666667,34.035
"和歌山",65121,"四","清水","有田郡有田川町清水",240,"(昭50.5.30)昭54.1.9",,,"シミズ","65","1063","30",135.425,34.0866666666667
"和歌山",65127,"雨","護摩壇山","田辺市龍神村龍神",1130,"平22.3.25",,,"ゴマダンザン","65","0646","30",135.566666666667,34.04
"和歌山",65162,"四","龍神","田辺市龍神村湯ノ又",410,"平6.3.8",,,"リュウジン","65","1089","30",135.556666666667,33.945
"和歌山",65201,"四","川辺","日高郡日高川町和佐",84,"平11.3.4",,,"カワベ","65","1485","30",135.216666666667,33.8933333333333
"和歌山",65226,"雨","本宮","田辺市本宮町本宮",60,"昭50.8.18",,,"ホングウ","65","1074","30",135.773333333333,33.8366666666667
"和歌山",65256,"四","栗栖川","田辺市中辺路町栗栖川",160,"(昭50.5.2)昭54.1.11",,,"クリスガワ","65","0971","30",135.513333333333,33.7916666666667
"和歌山",65276,"四","新宮","新宮市佐野",18,"#昭54.3.13",,,"シングウ","65","0649","30",135.97,33.6866666666667
"和歌山",65288,"官","南紀白浜","西牟婁郡白浜町　南紀白浜航空気象観測所",89,"平18.3.16",,"日照・湿度・気圧を除く","ナンキシラハマ","65","1589","30",135.363333333333,33.6616666666667
"和歌山",65306,"四","西川","東牟婁郡古座川町西川",150,"昭54.1.12",,,"ニシカワ","65","1347","30",135.71,33.6383333333333
"和歌山",65311,"雨","色川","東牟婁郡那智勝浦町大野",275,"昭52.7.14",,,"イロカワ","65","1172","30",135.848333333333,33.675
"和歌山",65321,"雨","日置川","西牟婁郡白浜町安居",17,"#",,,"ヒキガワ","65","0651","30",135.48,33.605
"和歌山",65356,"官","潮岬","東牟婁郡串本町潮岬　潮岬特別地域気象観測所",68,"#昭50.3.13",,,"シオノミサキ","65","47778","30",135.756666666667,33.45
"岡山",66046,"四","上長田","真庭市蒜山上長田",430,"昭53.12.6","66900",,"カミナガタ","66","1328","33",133.725,35.2966666666667
"岡山",66056,"雨","恩原","苫田郡鏡野町上斎原",734,"昭56.6.2",,,"オンバラ","66","1371","33",133.986666666667,35.3
"岡山",66091,"四","千屋","新見市千屋",525,"昭53.12.8","66910",,"チヤ","66","1330","33",133.435,35.1033333333333
"岡山",66112,"雨","富","苫田郡鏡野町富西谷",480,"平17.12.10",,,"トミ","66","1584","33",133.805,35.1783333333333
"岡山",66127,"四","奈義","勝田郡奈義町荒内西字大池",212,"昭52.2.25",,,"ナギ","66","1140","33",134.17,35.1116666666667
"岡山",66136,"四","今岡","美作市今岡",207,"#昭53.11.16","66915",,"イマオカ","66","0655","33",134.325,35.0983333333333
"岡山",66171,"四","久世","真庭市中島",144,"昭53.11.17",,,"クセ","66","0656","33",133.753333333333,35.0683333333333
"岡山",66186,"官","津山","津山市林田　津山特別地域気象観測所",146,"#昭50.12.15","66920",,"ツヤマ","66","47756","33",134.008333333333,35.0633333333333
"岡山",66221,"四","新見","新見市足見堂の下",393,"昭53.11.20",,,"ニイミ","66","0658","33",133.518333333333,34.9433333333333
"岡山",66226,"雨","下呰部","真庭市下呰部",180,"昭50.4.24",,,"シモアザエ","66","0929","33",133.628333333333,34.965
"岡山",66237,"雨","旭西","久米郡美咲町西",230,"平22.3.18",,,"アサヒニシ","66","1618","33",133.811666666667,34.9616666666667
"岡山",66251,"雨","赤磐","赤磐市黒本",56,"#",,,"アカイワ","66","0660","33",134.081666666667,34.9183333333333
"岡山",66276,"雨","陣山","高梁市松原町字松岡陣山",529,"#",,,"ジンヤマ","66","0661","33",133.523333333333,34.8283333333333
"岡山",66287,"雨","吉備中央","加賀郡吉備中央町北",340,"平17.12.14",,,"キビチュウオウ","66","1585","33",133.705,34.8166666666667
"岡山",66296,"四","福渡","岡山市北区建部町福渡",63,"#昭54.1.9",,,"フクワタリ","66","0663","33",133.903333333333,34.8666666666667
"岡山",66306,"四","和気","和気郡和気町吉田",35,"#昭54.1.9",,,"ワケ","66","0664","33",134.183333333333,34.815
"岡山",66336,"四","高梁","高梁市落合町近似",60,"(昭50.4.24)昭54.1.10",,,"タカハシ","66","0930","33",133.61,34.7916666666667
"岡山",66346,"官","日応寺","岡山市北区日応寺　岡山航空気象観測所",239,"平15.1.1",,"日照・湿度・気圧を除く","ニチオウジ","66","1531","33",133.855,34.7566666666667
"岡山",66381,"雨","佐屋","井原市芳井町佐屋",390,"#",,,"サヤ","66","0665","33",133.445,34.685
"岡山",66391,"雨","矢掛","小田郡矢掛町東三成",18,"#",,,"ヤカゲ","66","0666","33",133.618333333333,34.6166666666667
"岡山",66408,"官","岡山","岡山市北区津島中　岡山地方気象台",5,"平8.3.25","66930","気温、雨","オカヤマ","66","47768","33",133.925,34.685
"岡山",66408,"官","岡山","岡山市北区下石井",3,"平8.3.25",,"風、日照","オカヤマ","66","47768","33",133.915,34.66
"岡山",66421,"四","虫明","瀬戸内市邑久町虫明",10,"#昭54.1.19",,,"ムシアゲ","66","0668","33",134.206666666667,34.6816666666667
"岡山",66446,"四","倉敷","倉敷市中央",3,"#昭54.1.9",,,"クラシキ","66","0669","33",133.768333333333,34.59
"岡山",66481,"四","笠岡","笠岡市カブト東町",0,"昭54.1.10",,,"カサオカ","66","0919","33",133.495,34.5016666666667
"岡山",66501,"四","玉野","玉野市宇野",2,"#昭51.4.1",,,"タマノ","66","0670","33",133.95,34.4866666666667
"広島",67016,"四","高野","庄原市高野町新市",570,"(昭50.4.1)昭53.11.22","67900",,"タカノ","67","0947","34",132.901666666667,35.0333333333333
"広島",67026,"雨","道後山","庄原市西城町三坂",729,"平17.11.29",,,"ドウゴヤマ","67","0671","34",133.188333333333,35.0566666666667
"広島",67052,"雨","君田","三次市君田町櫃田字市井谷",304,"平17.12.5",,,"キミタ","67","1582","34",132.83,34.9283333333333
"広島",67106,"四","三次","三次市三次町",159,"#昭53.11.22",,,"ミヨシ","67","0674","34",132.85,34.8116666666667
"広島",67116,"四","庄原","庄原市東本町",300,"#昭51.4.1",,,"ショウバラ","67","0675","34",133.023333333333,34.86
"広島",67126,"雨","東城","庄原市東城町川東",310,"昭50.4.28",,,"トウジョウ","67","0948","34",133.276666666667,34.895
"広島",67136,"雨","八幡","山県郡北広島町東八幡原",774,"昭53.7.5","67905",,"ヤワタ","67","1262","34",132.173333333333,34.7083333333333
"広島",67151,"四","大朝","山県郡北広島町大朝字大坪",399,"#昭52.12.23","67910",,"オオアサ","67","0676","34",132.463333333333,34.7683333333333
"広島",67161,"雨","美土里","安芸高田市美土里町横田",318,"平17.12.8",,,"ミドリ","67","1583","34",132.655,34.7216666666667
"広島",67191,"四","油木","神石郡神石高原町安田伊ノ平谷",510,"昭53.12.12",,,"ユキ","67","1325","34",133.278333333333,34.7633333333333
"広島",67211,"雨","王泊","山県郡北広島町細見",525,"昭53.6.7",,,"オオドマリ","67","1257","34",132.311666666667,34.6983333333333
"広島",67212,"四","加計","山県郡安芸太田町加計字神田",210,"#昭53.11.24",,,"カケ","67","0677","34",132.32,34.61
"広島",67217,"雨","都志見","山県郡北広島町都志見",400,"平17.12.6",,,"ツシミ","67","1579","34",132.443333333333,34.6466666666667
"広島",67231,"雨","甲田","安芸高田市甲田町高田原",185,"昭50.4.28",,,"コウダ","67","0949","34",132.76,34.695
"広島",67251,"雨","上下","府中市上下町上下",384,"#",,,"ジョウゲ","67","0679","34",133.116666666667,34.6933333333333
"広島",67271,"雨","内黒山","山県郡安芸太田町大字横川字横川東平",987,"#",,,"ウチグロヤマ","67","0680","34",132.176666666667,34.5966666666667
"広島",67292,"四","三入","広島市安佐北区三入",70,"平13.12.20",,,"ミイリ","67","0950","34",132.53,34.545
"広島",67306,"雨","安宿","東広島市豊栄町安宿",363,"平22.1.28",,,"アスカ","67","1603","34",132.838333333333,34.5666666666667
"広島",67316,"四","世羅","世羅郡世羅町大字東神崎字大田",350,"#昭52.2.23",,,"セラ","67","0681","34",133.05,34.5833333333333
"広島",67326,"四","府中","府中市土生町",70,"(昭50.4.28)昭54.1.11",,,"フチュウ","67","0951","34",133.231666666667,34.5616666666667
"広島",67351,"雨","佐伯湯来","広島市佐伯区湯来町大字和田字中須賀",206,"平17.12.2",,,"サエキユキ","67","1575","34",132.29,34.4983333333333
"広島",67371,"雨","志和","東広島市志和町志和堀",215,"昭52.6.30",,,"シワ","67","1163","34",132.66,34.4983333333333
"広島",67376,"四","東広島","東広島市八本松町原",224,"#昭54.1.17",,,"ヒガシヒロシマ","67","0683","34",132.7,34.4166666666667
"広島",67386,"官","本郷","三原市本郷町善入寺平岩　広島航空気象観測所",331,"平15.1.1",,"日照・湿度・気圧を除く","ホンゴウ","67","1472","34",132.918333333333,34.435
"広島",67401,"官","福山","福山市松永町　福山特別地域気象観測所",2,"#昭50.12.16",,,"フクヤマ","67","47767","34",133.246666666667,34.4466666666667
